0.220000 -2.788919 14.840728 4.243274 33.794523 -123.317778 44.975000 -0.000035 42.418654 45.000000 -123.322063 2.559659 -0.003544 0.000000 0.000000 24.074440 0.012343 0.017695 85209.113475 2049600.000000 0.000000 0.000000 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -13.702606 22.794491 20.849929 0.000000 0.000008 -0.006057 120.000050 39.999975 14.840730 -25.064832 -123.326940 -0.000329 -0.000000 0.000000 0.000000 0.000000 0
0.240000 -3.064838 15.298057 4.663117 34.143029 -123.317763 44.967385 -0.000046 42.212002 45.000000 -123.321704 2.758695 -0.003811 0.000000 0.000000 24.078995 0.012681 0.017736 85193.024823 2049600.000000 0.000000 0.000000 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -13.889307 22.938501 21.134303 0.000000 0.000010 -0.007252 120.000055 39.999972 15.298060 -25.064835 -123.326943 -0.000332 -0.000000 0.000000 0.000000 0.000000 0
0.260000 -3.344492 15.758267 5.088648 34.492065 -123.317745 44.958335 -0.000058 42.009424 45.000000 -123.321357 2.952223 -0.004069 0.000000 0.000000 24.083551 0.013048 0.017777 85176.936170 2049600.000000 0.000000 0.000000 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -14.076071 23.082528 21.418770 0.000000 0.000012 -0.008563 120.000060 39.999970 15.758270 -25.064837 -123.326946 -0.000334 -0.000000 0.000000 0.000000 0.000000 0
0.280000 -3.627881 16.221358 5.519870 34.841620 -123.317724 44.947716 -0.000073 41.810781 45.000000 -123.321020 3.140246 -0.004318 0.000000 0.000000 24.088108 0.013443 0.017818 85160.847518 2049600.000000 0.000000 0.000000 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -14.262902 23.226562 21.703339 0.000000 0.000014 -0.009990 120.000065 39.999967 16.221361 -25.064839 -123.326950 -0.000337 -0.000000 0.000000 0.000000 0.000000 0
0.300000 -3.915008 16.687329 5.956784 35.191681 -123.317700 44.935395 -0.000090 41.615940 45.000000 -123.320694 3.322765 -0.004558 0.000000 0.000000 24.092667 0.013868 0.017860 85144.758865 2049600.000000 0.000000 0.000000 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -14.449807 23.370593 21.988017 0.000000 0.000016 -0.011534 120.000070 39.999965 16.687333 -25.064841 -123.326953 -0.000340 -0.000000 0.000000 0.000000 0.000000 0
0.320000 -4.205874 17.156180 6.399393 35.542239 -123.317672 44.921236 -0.000110 41.424773 45.000000 -123.320378 3.499773 -0.004790 0.000000 0.000000 24.097227 0.014322 0.017901 85128.670213 2049600.000000 0.000000 0.000000 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -14.636790 23.514610 22.272814 -0.000000 0.000018 -0.013197 120.000075 39.999962 17.156185 -25.064843 -123.326956 -0.000343 -0.000000 0.000000 0.000000 0.000000 0
0.340000 -4.500480 17.627912 6.847699 35.893284 -123.317641 44.905103 -0.000132 41.237150 45.000000 -123.320071 3.671261 -0.005012 0.000000 0.000000 24.101789 0.014806 0.017942 85112.581560 2049600.000000 0.000000 0.000000 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -14.823858 23.658603 22.557739 -0.000000 0.000021 -0.014981 120.000080 39.999959 17.627917 -25.064845 -123.326959 -0.000346 -0.000000 0.000000 0.000000 0.000000 0
0.360000 -4.798829 18.102523 7.301705 36.244808 -123.317605 44.886857 -0.000157 41.052947 45.000000 -123.319773 3.837216 -0.005226 0.000000 0.000000 24.106352 0.015320 0.017984 85096.492908 2049600.000000 0.000000 0.000000 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -15.011018 23.802559 22.842802 -0.000000 0.000023 -0.016885 120.000086 39.999957 18.102529 -25.064847 -123.326963 -0.000349 -0.000000 0.000000 0.000000 0.000000 0
0.380000 -5.100922 18.580013 7.761414 36.596801 -123.317566 44.866359 -0.000185 40.872043 45.000000 -123.319483 3.997621 -0.005432 0.000000 0.000000 24.110917 0.015865 0.018025 85080.404255 2049600.000000 0.000000 0.000000 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -15.198276 23.946465 23.128015 -0.000000 0.000026 -0.018911 120.000091 39.999954 18.580020 -25.064850 -123.326966 -0.000352 -0.000000 0.000000 0.000000 0.000000 0
0.400000 -5.406761 19.060380 8.226829 36.949256 -123.317521 44.843470 -0.000216 40.694317 45.000000 -123.319203 4.152456 -0.005628 0.000000 0.000000 24.115483 0.016441 0.018067 85064.315603 2049600.000000 0.000000 0.000000 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -15.385641 24.090307 23.413387 -0.000000 0.000029 -0.021060 120.000096 39.999951 19.060387 -25.064852 -123.326970 -0.000355 -0.000000 0.000000 0.000000 0.000000 0
0.420000 -5.715255 19.544320 8.696290 37.196308 -123.317469 45.330827 -0.000253 40.801332 45.003315 -123.318875 4.532834 -0.005832 0.000000 0.000000 19.589835 9.357572 0.018127 85048.226950 1844386.968696 10.876239 0.000000 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -15.463478 24.304011 23.532131 -0.000000 0.000032 0.871619 120.000102 39.999949 19.544329 -25.064854 -123.326973 -0.000358 -0.000000 0.000000 51.720120 0.000000 0
0.440000 -6.025284 20.032557 9.168092 37.441346 -123.317404 46.652899 -0.000300 40.914949 45.003315 -123.318559 5.741387 -0.006022 0.000000 0.000000 19.720217 9.174354 0.018393 85032.138298 1847451.321078 10.795375 0.000255 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -15.538547 24.520272 23.646654 -0.000000 0.000035 1.435716 120.000107 39.999946 20.032566 -25.064856 -123.326977 -0.000360 -0.000000 0.000000 51.325873 0.001214 0
0.460000 -6.336766 20.525158 9.642111 37.682075 -123.317326 48.468098 -0.000358 41.041135 45.003315 -123.318254 7.430533 -0.006198 0.000000 0.000000 19.839850 9.031959 0.018661 85016.049645 1851306.309579 10.692230 0.000505 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -15.608443 24.740577 23.753297 -0.000000 0.000039 1.732242 120.000113 39.999943 20.525168 -25.064858 -123.326980 -0.000363 -0.000000 0.000000 50.825859 0.002399 0
0.480000 -6.649584 21.022211 10.118169 37.917343 -123.317233 50.504577 -0.000428 41.182488 45.003315 -123.317957 9.325809 -0.006361 0.000000 0.000000 19.959923 8.914521 0.018928 84999.960993 1856166.000285 10.560233 0.000749 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -15.671997 24.965522 23.850285 -0.000000 0.000042 1.821899 120.000118 39.999940 21.022222 -25.064860 -123.326984 -0.000366 -0.000000 0.000000 50.188908 0.003560 0
0.500000 -6.963607 21.523809 10.596067 38.146914 -123.317125 52.557575 -0.000513 41.339188 45.003315 -123.317670 11.222259 -0.006511 0.000000 0.000000 20.086726 8.809475 0.019193 84983.872340 1862047.285926 10.397848 0.000989 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -15.728985 25.195100 23.937273 -0.000000 0.000046 1.761068 120.000124 39.999937 21.523822 -25.064863 -123.326988 -0.000369 -0.000000 0.000000 49.407797 0.004698 0
0.520000 -7.278709 22.030044 11.075610 38.371242 -123.317001 54.483028 -0.000612 41.509860 45.003315 -123.317390 12.977181 -0.006649 0.000000 0.000000 20.221417 8.708820 0.019454 84967.783688 1868760.739489 10.209107 0.001224 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -15.779841 25.428966 24.014923 -0.000000 0.000050 1.599301 120.000130 39.999934 22.030057 -25.064865 -123.326991 -0.000371 -0.000000 0.000000 48.501768 0.005817 0
0.540000 -7.594773 22.540994 11.556624 38.591244 -123.316862 56.189003 -0.000727 41.692262 45.003315 -123.317119 14.500880 -0.006774 0.000000 0.000000 20.361700 8.608467 0.019710 84951.695035 1875995.514746 10.001662 0.001456 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -15.825414 25.666630 24.084528 -0.000000 0.000053 1.378025 120.000135 39.999932 22.541009 -25.064867 -123.326995 -0.000374 -0.000000 0.000000 47.507232 0.006917 0
0.560000 -7.911705 23.056732 12.038963 38.808100 -123.316710 57.626184 -0.000854 41.883758 45.003315 -123.316856 15.746671 -0.006886 0.000000 0.000000 20.503867 8.506909 0.019961 84935.606383 1883419.043566 9.784291 0.001684 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -15.866773 25.907568 24.147714 -0.000000 0.000057 1.130192 120.000141 39.999929 23.056748 -25.064869 -123.326998 -0.000377 -0.000000 0.000000 46.465934 0.007997 0
0.580000 -8.229431 23.577317 12.522516 39.023091 -123.316545 58.778353 -0.000994 42.081649 45.003315 -123.316600 16.701033 -0.006987 0.000000 0.000000 20.644345 8.403943 0.020207 84919.517730 1890749.402633 9.564937 0.001908 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -15.905064 26.151277 24.206224 -0.000000 0.000062 0.880610 120.000147 39.999926 23.577334 -25.064872 -123.327002 -0.000379 -0.000000 0.000000 45.415609 0.009057 0
0.600000 -8.547902 24.102799 13.007207 39.237470 -123.316371 59.653493 -0.001144 42.283372 45.003315 -123.316354 17.374515 -0.007075 0.000000 0.000000 20.780529 8.299767 0.020449 84903.429078 1897789.222223 9.349608 0.002127 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -15.941404 26.397307 24.261758 -0.000000 0.000066 0.646713 120.000152 39.999923 24.102818 -25.064874 -123.327006 -0.000382 -0.000000 0.000000 44.384787 0.010096 0
0.620000 -8.867088 24.633222 13.492992 39.452382 -123.316188 60.275947 -0.001302 42.486614 45.003315 -123.316115 17.793773 -0.007151 0.000000 0.000000 20.910999 8.194495 0.020685 84887.340426 1904428.211640 9.142081 0.002341 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -15.976819 26.645257 24.315878 -0.000000 0.000070 0.439613 120.000158 39.999920 24.633243 -25.064877 -123.327009 -0.000385 -0.000000 0.000000 43.391385 0.011112 0
0.640000 -9.186981 25.168620 13.979856 39.668807 -123.316001 60.679828 -0.001465 42.689380 45.003315 -123.315886 17.994917 -0.007214 0.000000 0.000000 21.035347 8.088016 0.020917 84871.251773 1910627.429073 8.944138 0.002551 -2684696.839671 -2285676.473135 4084290.354661 0.000000 0.000000 0.000000 -16.012205 26.894781 24.369947 -0.000000 0.000074 0.265252 120.000164 39.999917 25.168642 -25.064879 -123.327013 -0.000387 -0.000000 0.000000 42.443835 0.012104 0
